Name,Count,Year,Gender,Country
Leire,718,2019,F,Spain
Celia,712,2019,F,Spain
Eva,672,2019,F,Spain
Gala,657,2019,F,Spain
Elsa,626,2019,F,Spain
Angela,621,2019,F,Spain
Amira,609,2019,F,Spain
Zoe,601,2019,F,Spain
Andrea,592,2019,F,Spain
Ainhoa,582,2019,F,Spain
Leyre,580,2019,F,Spain
Isabel,549,2019,F,Spain
Nerea,526,2019,F,Spain
Africa,517,2019,F,Spain
Ainara,509,2019,F,Spain
Ona,504,2019,F,Spain
Cayetana,473,2019,F,Spain
Nour,466,2019,F,Spain
Luna,456,2019,F,Spain
Iria,439,2019,F,Spain
Aina,438,2019,F,Spain
Mar,427,2019,F,Spain
Gabriela,417,2019,F,Spain
Mara,417,2019,F,Spain
Jana,410,2019,F,Spain
Natalia,396,2019,F,Spain
Julieta,381,2019,F,Spain
India,380,2019,F,Spain
Aroa,378,2019,F,Spain
Cloe,378,2019,F,Spain
Cristina,370,2019,F,Spain
Helena,368,2019,F,Spain
Fatima,358,2019,F,Spain
Lina,349,2019,F,Spain
Diana,348,2019,F,Spain
Carolina,343,2019,F,Spain
Naia,343,2019,F,Spain
Iris,342,2019,F,Spain
Arlet,324,2019,F,Spain
Alexia,320,2019,F,Spain
Elia,319,2019,F,Spain
Greta,313,2019,F,Spain
Nahia,312,2019,F,Spain
Malak,311,2019,F,Spain
Yasmin,309,2019,F,Spain
Berta,303,2019,F,Spain
Amaia,301,2019,F,Spain
Aya,298,2019,F,Spain
Salma,290,2019,F,Spain
Isabella,287,2019,F,Spain
Elisa,277,2019,F,Spain
Lucia,5258,2015,F,Spain
Maria,4541,2015,F,Spain
Martina,4463,2015,F,Spain
Paula,3861,2015,F,Spain
Sofia,3540,2015,F,Spain
Daniela,3403,2015,F,Spain
Alba,3094,2015,F,Spain
Julia,3013,2015,F,Spain
Carla,2956,2015,F,Spain
Sara,2946,2015,F,Spain
Valeria,2930,2015,F,Spain
Noa,2906,2015,F,Spain
Emma,2526,2015,F,Spain
Claudia,2411,2015,F,Spain
Carmen,2161,2015,F,Spain
Marta,1853,2015,F,Spain
Valentina,1849,2015,F,Spain
Irene,1765,2015,F,Spain
Adriana,1761,2015,F,Spain
Ana,1759,2015,F,Spain
Laura,1652,2015,F,Spain
Elena,1592,2015,F,Spain
Alejandra,1583,2015,F,Spain
Olivia,1444,2015,F,Spain
Ines,1388,2015,F,Spain
Lola,1374,2015,F,Spain
Ariadna,1345,2015,F,Spain
Aitana,1341,2015,F,Spain
Vera,1338,2015,F,Spain
Laia,1322,2015,F,Spain
Vega,1291,2015,F,Spain
Alma,1271,2015,F,Spain
Candela,1240,2015,F,Spain
Marina,1239,2015,F,Spain
Ainhoa,1233,2015,F,Spain
Elsa,1171,2015,F,Spain
Jimena,1169,2015,F,Spain
Triana,1162,2015,F,Spain
Leire,1156,2015,F,Spain
Carlota,1148,2015,F,Spain
Blanca,1130,2015,F,Spain
Rocio,1118,2015,F,Spain
Ainara,1076,2015,F,Spain
Alicia,1040,2015,F,Spain
Nora,1038,2015,F,Spain
Nerea,1032,2015,F,Spain
Angela,1013,2015,F,Spain
Clara,992,2015,F,Spain
Abril,920,2015,F,Spain
Leyre,902,2015,F,Spain
Celia,893,2015,F,Spain
Andrea,880,2015,F,Spain
Victoria,864,2015,F,Spain
Lara,811,2015,F,Spain
Eva,800,2015,F,Spain
Chloe,775,2015,F,Spain
Mia,773,2015,F,Spain
Natalia,731,2015,F,Spain
Manuela,725,2015,F,Spain
Isabel,687,2015,F,Spain
Aina,685,2015,F,Spain
Zoe,655,2015,F,Spain
Cristina,613,2015,F,Spain
Aroa,584,2015,F,Spain
Nuria,556,2015,F,Spain
Alexia,552,2015,F,Spain
Lia,523,2015,F,Spain
Carolina,513,2015,F,Spain
Iria,509,2015,F,Spain
Africa,507,2015,F,Spain
Mar,501,2015,F,Spain
Gabriela,482,2015,F,Spain
Mara,482,2015,F,Spain
Ona,464,2015,F,Spain
Naia,457,2015,F,Spain
Helena,438,2015,F,Spain
Paola,430,2015,F,Spain
Azahara,425,2015,F,Spain
Elia,423,2015,F,Spain
Noelia,420,2015,F,Spain
Iris,415,2015,F,Spain
Malak,405,2015,F,Spain
Luna,403,2015,F,Spain
Nahia,400,2015,F,Spain
Berta,395,2015,F,Spain
Aya,392,2015,F,Spain
Mireia,387,2015,F,Spain
Salma,384,2015,F,Spain
Cayetana,382,2015,F,Spain
Ane,380,2015,F,Spain
Silvia,377,2015,F,Spain
Diana,373,2015,F,Spain
Miriam,373,2015,F,Spain
Arlet,372,2015,F,Spain
Nadia,370,2015,F,Spain
Naiara,363,2015,F,Spain
Jana,361,2015,F,Spain
Cloe,352,2015,F,Spain
Anna,350,2015,F,Spain
Nayara,347,2015,F,Spain
Lucia,9443,2003,F,Spain
Maria,9131,2003,F,Spain
Paula,7331,2003,F,Spain
Laura,5683,2003,F,Spain
Marta,4829,2003,F,Spain
Andrea,4667,2003,F,Spain
Alba,4488,2003,F,Spain
Sara,3472,2003,F,Spain
Claudia,3415,2003,F,Spain
Ana,3307,2003,F,Spain
Nerea,3234,2003,F,Spain
Carla,2730,2003,F,Spain
Elena,2525,2003,F,Spain
Cristina,2470,2003,F,Spain
Natalia,2323,2003,F,Spain
Marina,2307,2003,F,Spain
Ainhoa,2289,2003,F,Spain
Irene,2280,2003,F,Spain
Carmen,2174,2003,F,Spain
Nuria,1816,2003,F,Spain
Julia,1807,2003,F,Spain
Angela,1666,2003,F,Spain
Sofia,1618,2003,F,Spain
Rocio,1589,2003,F,Spain
Sandra,1455,2003,F,Spain
Noelia,1430,2003,F,Spain
Alejandra,1428,2003,F,Spain
Patricia,1369,2003,F,Spain
Raquel,1342,2003,F,Spain
Clara,1337,2003,F,Spain
Celia,1237,2003,F,Spain
Alicia,1227,2003,F,Spain
Silvia,1189,2003,F,Spain
Ines,1168,2003,F,Spain
Miriam,1154,2003,F,Spain
Isabel,1125,2003,F,Spain
Eva,1112,2003,F,Spain
Lorena,1035,2003,F,Spain
Laia,1014,2003,F,Spain
Beatriz,939,2003,F,Spain
Carlota,891,2003,F,Spain
Carolina,885,2003,F,Spain
Daniela,871,2003,F,Spain
Lidia,835,2003,F,Spain
Ariadna,827,2003,F,Spain
Blanca,824,2003,F,Spain
Anna,789,2003,F,Spain
Adriana,777,2003,F,Spain
Aitana,762,2003,F,Spain
Judith,758,2003,F,Spain
Monica,754,2003,F,Spain
Mireia,753,2003,F,Spain
Ainara,675,2003,F,Spain
Ana Maria,665,2003,F,Spain
Lara,648,2003,F,Spain
Victoria,642,2003,F,Spain
Mar,638,2003,F,Spain
Esther,603,2003,F,Spain
Naiara,602,2003,F,Spain
Candela,600,2003,F,Spain
Aroa,579,2003,F,Spain
Sonia,576,2003,F,Spain
Paola,575,2003,F,Spain
Aina,569,2003,F,Spain
Teresa,565,2003,F,Spain
Emma,552,2003,F,Spain
Leire,539,2003,F,Spain
Veronica,508,2003,F,Spain
Belen,503,2003,F,Spain
Aida,491,2003,F,Spain
Maria Del Carmen,486,2003,F,Spain
Yaiza,484,2003,F,Spain
Martina,477,2003,F,Spain
Berta,476,2003,F,Spain
Judit,475,2003,F,Spain
Sheila,474,2003,F,Spain
Erika,472,2003,F,Spain
Gisela,467,2003,F,Spain
Noa,460,2003,F,Spain
Noemi,450,2003,F,Spain
Helena,448,2003,F,Spain
Fatima,442,2003,F,Spain
Desiree,436,2003,F,Spain
Salma,414,2003,F,Spain
Rebeca,413,2003,F,Spain
Ane,403,2003,F,Spain
Valeria,403,2003,F,Spain
Zaira,390,2003,F,Spain
Nora,382,2003,F,Spain
Maria Jose,377,2003,F,Spain
Paloma,371,2003,F,Spain
Tania,371,2003,F,Spain
Nadia,351,2003,F,Spain
Irati,344,2003,F,Spain
Diana,340,2003,F,Spain
Elisa,340,2003,F,Spain
Gema,340,2003,F,Spain
Susana,335,2003,F,Spain
Nayara,334,2003,F,Spain
Gabriela,333,2003,F,Spain
Maria,9037,2002,F,Spain
Lucia,7863,2002,F,Spain
Paula,6066,2002,F,Spain
Laura,5656,2002,F,Spain
Marta,4747,2002,F,Spain
Alba,4705,2002,F,Spain
Andrea,4516,2002,F,Spain
Sara,3585,2002,F,Spain
Ana,3454,2002,F,Spain
Nerea,3239,2002,F,Spain
Claudia,2992,2002,F,Spain
Cristina,2687,2002,F,Spain
Marina,2685,2002,F,Spain
Elena,2486,2002,F,Spain
Irene,2373,2002,F,Spain
Natalia,2331,2002,F,Spain
Carla,2246,2002,F,Spain
Carmen,2091,2002,F,Spain
Nuria,1904,2002,F,Spain
Ainhoa,1663,2002,F,Spain
Patricia,1633,2002,F,Spain
Julia,1613,2002,F,Spain
Angela,1547,2002,F,Spain
Rocio,1540,2002,F,Spain
Sandra,1508,2002,F,Spain
Raquel,1477,2002,F,Spain
Sofia,1430,2002,F,Spain
Alicia,1269,2002,F,Spain
Clara,1249,2002,F,Spain
Noelia,1247,2002,F,Spain
Miriam,1179,2002,F,Spain
Alejandra,1177,2002,F,Spain
Eva,1165,2002,F,Spain
Isabel,1152,2002,F,Spain
Silvia,1138,2002,F,Spain
Celia,1111,2002,F,Spain
Lorena,1103,2002,F,Spain
Ines,1096,2002,F,Spain
Beatriz,929,2002,F,Spain
Mireia,900,2002,F,Spain
Laia,890,2002,F,Spain
Lidia,884,2002,F,Spain
Carlota,861,2002,F,Spain
Blanca,860,2002,F,Spain
Ariadna,815,2002,F,Spain
Adriana,811,2002,F,Spain
Anna,807,2002,F,Spain
Carolina,793,2002,F,Spain
Monica,766,2002,F,Spain
Ana Maria,749,2002,F,Spain
Veronica,687,2002,F,Spain
Victoria,683,2002,F,Spain
Aitana,682,2002,F,Spain
Esther,677,2002,F,Spain
Judith,637,2002,F,Spain
Gisela,619,2002,F,Spain
Sonia,574,2002,F,Spain
Lara,562,2002,F,Spain
Mar,553,2002,F,Spain
Daniela,539,2002,F,Spain
Emma,525,2002,F,Spain
Aida,522,2002,F,Spain
Aroa,516,2002,F,Spain
Belen,508,2002,F,Spain
Helena,502,2002,F,Spain
Aina,497,2002,F,Spain
Leire,494,2002,F,Spain
Teresa,489,2002,F,Spain
Ainara,475,2002,F,Spain
Judit,460,2002,F,Spain
Paola,454,2002,F,Spain
Yaiza,447,2002,F,Spain
Sheila,442,2002,F,Spain
Maria Del Carmen,438,2002,F,Spain
Berta,424,2002,F,Spain
Fatima,421,2002,F,Spain
Noemi,419,2002,F,Spain
Ainoa,415,2002,F,Spain
Paloma,410,2002,F,Spain
Naiara,409,2002,F,Spain
Maria Jose,405,2002,F,Spain
Gema,401,2002,F,Spain
Tania,396,2002,F,Spain
Rebeca,394,2002,F,Spain
Erika,390,2002,F,Spain
Zaira,388,2002,F,Spain
Ane,387,2002,F,Spain
Martina,361,2002,F,Spain
Susana,355,2002,F,Spain
Elisa,351,2002,F,Spain
Alba Maria,347,2002,F,Spain
Salma,346,2002,F,Spain
Pilar,345,2002,F,Spain
Candela,343,2002,F,Spain
Nadia,336,2002,F,Spain
Estela,334,2002,F,Spain
Valeria,334,2002,F,Spain
Jennifer,307,2002,F,Spain
Irati,303,2002,F,Spain
Inmaculada,299,2002,F,Spain
Lucia,5184,2014,F,Spain
Maria,4971,2014,F,Spain
Martina,4400,2014,F,Spain
Paula,4223,2014,F,Spain
Daniela,3803,2014,F,Spain
Sofia,3592,2014,F,Spain
Valeria,3259,2014,F,Spain
Carla,3145,2014,F,Spain
Sara,3125,2014,F,Spain
Julia,3121,2014,F,Spain
Alba,3118,2014,F,Spain
Noa,2751,2014,F,Spain
Emma,2483,2014,F,Spain
Claudia,2471,2014,F,Spain
Carmen,2159,2014,F,Spain
Marta,2005,2014,F,Spain
Valentina,1942,2014,F,Spain
Irene,1905,2014,F,Spain
Adriana,1887,2014,F,Spain
Laura,1801,2014,F,Spain
Ana,1799,2014,F,Spain
Elena,1787,2014,F,Spain
Alejandra,1561,2014,F,Spain
Ainhoa,1489,2014,F,Spain
Ines,1415,2014,F,Spain
Aitana,1399,2014,F,Spain
Marina,1381,2014,F,Spain
Vera,1349,2014,F,Spain
Candela,1334,2014,F,Spain
Laia,1327,2014,F,Spain
Ariadna,1307,2014,F,Spain
Ainara,1256,2014,F,Spain
Lola,1254,2014,F,Spain
Leire,1230,2014,F,Spain
Andrea,1178,2014,F,Spain
Nerea,1176,2014,F,Spain
Carlota,1143,2014,F,Spain
Rocio,1135,2014,F,Spain
Vega,1133,2014,F,Spain
Angela,1132,2014,F,Spain
Nora,1116,2014,F,Spain
Jimena,1083,2014,F,Spain
Blanca,1054,2014,F,Spain
Alicia,1023,2014,F,Spain
Clara,993,2014,F,Spain
Olivia,981,2014,F,Spain
Celia,931,2014,F,Spain
Alma,923,2014,F,Spain
Eva,916,2014,F,Spain
Elsa,906,2014,F,Spain
Leyre,874,2014,F,Spain
Natalia,874,2014,F,Spain
Victoria,834,2014,F,Spain
Isabel,732,2014,F,Spain
Cristina,705,2014,F,Spain
Abril,690,2014,F,Spain
Lara,688,2014,F,Spain
Triana,674,2014,F,Spain
Nuria,652,2014,F,Spain
Aroa,631,2014,F,Spain
Carolina,625,2014,F,Spain
Aina,613,2014,F,Spain
Manuela,598,2014,F,Spain
Chloe,594,2014,F,Spain
Mia,566,2014,F,Spain
Mar,533,2014,F,Spain
Gabriela,530,2014,F,Spain
Mara,530,2014,F,Spain
Zoe,526,2014,F,Spain
Ona,512,2014,F,Spain
Africa,495,2014,F,Spain
Iria,491,2014,F,Spain
Naia,487,2014,F,Spain
Helena,477,2014,F,Spain
Paola,470,2014,F,Spain
Noelia,468,2014,F,Spain
Nahia,459,2014,F,Spain
Miriam,454,2014,F,Spain
Salma,448,2014,F,Spain
Naiara,441,2014,F,Spain
Lia,439,2014,F,Spain
Berta,438,2014,F,Spain
Alexia,435,2014,F,Spain
Nayara,415,2014,F,Spain
Malak,410,2014,F,Spain
Ane,409,2014,F,Spain
Elia,408,2014,F,Spain
Jana,405,2014,F,Spain
Arlet,401,2014,F,Spain
Diana,391,2014,F,Spain
Aya,390,2014,F,Spain
Silvia,386,2014,F,Spain
Iris,376,2014,F,Spain
Luna,373,2014,F,Spain
Fatima,367,2014,F,Spain
Yanira,367,2014,F,Spain
Erika,366,2014,F,Spain
Sandra,356,2014,F,Spain
Mireia,355,2014,F,Spain
Anna,347,2014,F,Spain
Lucia,4037,2018,F,Spain
Sofia,3732,2018,F,Spain
Maria,3561,2018,F,Spain
Martina,3559,2018,F,Spain
Paula,2860,2018,F,Spain
Julia,2772,2018,F,Spain
Emma,2632,2018,F,Spain
Valeria,2539,2018,F,Spain
Daniela,2524,2018,F,Spain
Alba,2370,2018,F,Spain
Sara,2274,2018,F,Spain
Carla,2095,2018,F,Spain
Carmen,2050,2018,F,Spain
Noa,2015,2018,F,Spain
Claudia,1768,2018,F,Spain
Valentina,1549,2018,F,Spain
Alma,1503,2018,F,Spain
Vega,1442,2018,F,Spain
Ana,1436,2018,F,Spain
Olivia,1430,2018,F,Spain
Lola,1394,2018,F,Spain
Chloe,1382,2018,F,Spain
Elena,1305,2018,F,Spain
Aitana,1302,2018,F,Spain
Lara,1269,2018,F,Spain
Marta,1239,2018,F,Spain
Jimena,1234,2018,F,Spain
Mia,1210,2018,F,Spain
Vera,1207,2018,F,Spain
Alejandra,1204,2018,F,Spain
Laia,1203,2018,F,Spain
Irene,1153,2018,F,Spain
Adriana,1138,2018,F,Spain
Ines,1118,2018,F,Spain
Abril,1105,2018,F,Spain
Triana,1068,2018,F,Spain
Candela,1062,2018,F,Spain
Carlota,1058,2018,F,Spain
Laura,1016,2018,F,Spain
Ariadna,953,2018,F,Spain
Victoria,942,2018,F,Spain
Manuela,915,2018,F,Spain
Marina,895,2018,F,Spain
Blanca,892,2018,F,Spain
Clara,887,2018,F,Spain
Alicia,864,2018,F,Spain
Nora,853,2018,F,Spain
Rocio,831,2018,F,Spain
Leire,799,2018,F,Spain
Celia,729,2018,F,Spain
Ainara,698,2018,F,Spain
Ainhoa,687,2018,F,Spain
Angela,687,2018,F,Spain
Eva,682,2018,F,Spain
Leyre,669,2018,F,Spain
Lia,638,2018,F,Spain
Elsa,636,2018,F,Spain
Zoe,627,2018,F,Spain
Nerea,622,2018,F,Spain
Andrea,592,2018,F,Spain
Gala,576,2018,F,Spain
Isabel,539,2018,F,Spain
Aina,517,2018,F,Spain
Amira,514,2018,F,Spain
Africa,501,2018,F,Spain
Mar,485,2018,F,Spain
Natalia,484,2018,F,Spain
Cayetana,464,2018,F,Spain
Gabriela,446,2018,F,Spain
Diana,437,2018,F,Spain
Iria,435,2018,F,Spain
Mara,417,2018,F,Spain
Iris,410,2018,F,Spain
Cristina,409,2018,F,Spain
Ona,409,2018,F,Spain
Aroa,405,2018,F,Spain
India,403,2018,F,Spain
Nour,396,2018,F,Spain
Luna,395,2018,F,Spain
Helena,392,2018,F,Spain
Cloe,389,2018,F,Spain
Jana,374,2018,F,Spain
Lina,365,2018,F,Spain
Carolina,362,2018,F,Spain
Elia,357,2018,F,Spain
Amaia,353,2018,F,Spain
Berta,350,2018,F,Spain
Naia,349,2018,F,Spain
Julieta,347,2018,F,Spain
Arlet,346,2018,F,Spain
Nahia,337,2018,F,Spain
Alexia,333,2018,F,Spain
Fatima,330,2018,F,Spain
Aya,327,2018,F,Spain
Salma,327,2018,F,Spain
Isabella,313,2018,F,Spain
Paola,312,2018,F,Spain
Nuria,309,2018,F,Spain
Yasmin,308,2018,F,Spain
Malak,305,2018,F,Spain
